0/alpha,0/cost_critic/cost_batch,0/cost_critic/cost_batch_max,0/cpq_alpha,0/loss/actor,0/loss/alpha,0/loss/conservative_c,0/loss/cpq_alpha,0/loss/critic1,0/loss/critic2,0/loss/critic_c,0/loss/origin_critic_c,1/alpha,1/cost_critic/cost_batch,1/cost_critic/cost_batch_max,1/cpq_alpha,1/loss/actor,1/loss/alpha,1/loss/conservative_c,1/loss/cpq_alpha,1/loss/critic1,1/loss/critic2,1/loss/critic_c,1/loss/origin_critic_c,2/alpha,2/cost_critic/cost_batch,2/cost_critic/cost_batch_max,2/cpq_alpha,2/loss/actor,2/loss/alpha,2/loss/conservative_c,2/loss/cpq_alpha,2/loss/critic1,2/loss/critic2,2/loss/critic_c,2/loss/origin_critic_c,eval/episode_cost_0,eval/episode_cost_1,eval/episode_cost_2,eval/episode_cost_mean,eval/episode_length_0,eval/episode_length_1,eval/episode_length_2,eval/episode_reward_0,eval/episode_reward_1,eval/episode_reward_2,eval/episode_reward_mean,timestep
0.03800836464390151,2.19875572764874,77.41009907913194,148.4131622314453,-225.83746406555179,1.7554221014268687,-5251.331908691415,-5251.331908691415,154.89569467163076,152.78799270629878,5252.04234619141,0.7104366969317201,0.038008038688451096,12.838683652877823,89.01297557067859,148.4131622314453,-84.06856867980953,-1.8946009062528602,-3743.988040771483,-3743.988040771483,78.71616078948963,77.48290250778224,3745.50969921875,1.521654688537123,0.03800772120803583,12.431946215629557,97.91888783264153,148.4131622314453,-90.55881232452411,-0.10743555490672592,-3836.181927490234,-3836.181927490234,82.31000529861441,81.78229158782977,3837.6990944824215,1.5171675112843555,0.0,5.5,13.5,6.333333333333333,300.0,271.3,260.3,1298.7726103473904,669.1974855341921,685.6022692751878,884.5241217189235,21000
0.03751062344387177,2.1376139615774123,81.26213644027717,148.4131622314453,-227.63544761657676,1.7960748840570457,-5260.232170410159,-5260.232170410159,153.74894506835932,151.15661694335924,5260.909055175781,0.6768840050399302,0.03751037194207306,12.56622591972352,89.04067166519177,148.4131622314453,-85.45230344390876,-1.7450573306232715,-3785.739229003905,-3785.739229003905,78.6473376121523,77.1071670265199,3787.1594863281175,1.4202587500214563,0.03751009555161,12.222607010841374,97.1603725738524,148.4131622314453,-91.70605100250232,-0.22467823554016703,-3868.5573864746043,-3868.5573864746043,83.5178870964051,81.95526763534559,3869.970415283213,1.4130273541808138,0.0,1.5,3.3,1.5999999999999999,300.0,167.1,266.2,1333.705631657682,280.0328488213844,474.07932302684856,695.939267835305,22000
0.03742936244606964,2.1077829865217232,80.90195915985116,148.4131622314453,-229.01885427856436,1.7986424393206826,-5262.838134277335,-5262.838134277335,155.71801855468772,153.51723248290983,5263.53211816407,0.6939899284690614,0.03742920361459272,12.320527870178227,87.70843878936752,148.4131622314453,-86.98706520843503,-1.6945127095654637,-3818.6394060058624,-3818.6394060058624,80.38479948806788,78.6781982192992,3820.002020996091,1.3626165415644662,0.03742902781441805,11.963523388862608,93.0812833099367,148.4131622314453,-92.93272077941877,-0.14273089932091537,-3893.8366323242153,-3893.8366323242153,83.6253703002928,82.48688697051995,3895.2802714843765,1.4436381825804685,0.1,10.4,9.9,6.8,281.9,300.0,300.0,1357.1057026409214,831.9600620492845,823.8265644731953,1004.297443054467,23000
0.03727164747193444,2.1172100667953533,84.5621693801881,148.4131622314453,-230.03205331420887,1.7567453770115966,-5262.224690917969,-5262.224690917969,159.19845635986323,156.7047045669552,5262.9342836914075,0.7095881602615107,0.03727153988927603,12.111585937500003,86.3368320999145,148.4131622314453,-88.83481402587901,-1.7131808438450122,-3844.2585,-3844.2585,80.39857468795773,79.41432777404793,3845.659322021486,1.4008218904137586,0.0372714450620115,11.75209402847292,90.58087055587771,148.4131622314453,-94.26352233123778,0.007491088770329899,-3924.7339721679705,-3924.7339721679705,83.51182505035408,82.62301681900034,3926.095393066406,1.3614230804741365,0.2,16.8,7.1,8.033333333333333,285.6,300.0,285.3,1373.6779045987032,813.186243515775,764.5496988838428,983.804615666107,24000
0.03718815809115767,2.1356310834884655,85.95765150833125,148.4131622314453,-231.11683909606927,1.5609287203028797,-5259.86642333985,-5259.86642333985,157.02335019683872,155.04445410156245,5260.669319824225,0.8028938184529552,0.03718785619363187,11.943802021980254,84.80675334548955,148.4131622314453,-90.86249500274683,-1.6782637250795924,-3871.6349248046886,-3871.6349248046886,80.72386376953109,79.82262606048572,3872.958740722651,1.323814488828182,0.03718756224960094,11.64935032844546,85.27281867218012,148.4131622314453,-95.36747608184812,-0.09147771326452503,-3937.1811394043007,-3937.1811394043007,83.67090008163434,82.27962098693835,3938.4867202148453,1.3055845935344688,4.4,20.4,6.0,10.266666666666666,300.0,300.0,300.0,1466.117243154845,839.9174247059276,612.5596515357358,972.8647731321695,25000
0.03701091497018929,2.115654322981834,87.07762546157856,148.4131622314453,-232.04396798706057,1.664227838367222,-5261.560163574215,-5261.560163574215,156.5563400268559,154.36356675720185,5262.353844238277,0.7936698282659065,0.037010769683867815,11.704005945205683,83.70629127883913,148.4131622314453,-92.9865533218385,-1.6088352945595972,-3906.7323127441423,-3906.7323127441423,80.06309649658198,78.81709719848627,3907.9890908203115,1.2567802017331167,0.03701062460616215,11.59097483539581,85.77778240585332,148.4131622314453,-96.36074391937251,-0.060627153860405035,-3942.5740935058657,-3942.5740935058657,83.74846517944327,82.27788948440536,3943.923831542966,1.3497400208115573,0.0,33.7,10.4,14.700000000000001,300.0,250.7,300.0,1341.4638409336471,620.9080248873087,770.3898491301532,910.9205716503697,26000
0.0367681927159429,2.077116478562362,85.54177104187016,148.4131622314453,-232.95301570129357,1.6293350954875347,-5267.199462890618,-5267.199462890618,158.64244951629675,156.44305794525147,5267.9847988281435,0.7853382121771579,0.036768004659563196,11.569673635482799,83.30448609924345,148.4131622314453,-94.87639625549325,-1.5958979643620552,-3922.9336608886715,-3922.9336608886715,80.72674628448497,79.85638013076779,3924.113055908204,1.1793938361406335,0.03676780892536046,11.586093747138976,85.1767235870361,148.4131622314453,-97.22860992431632,-0.11020166743360477,-3950.1784831542936,-3950.1784831542936,84.77073151016242,83.37708237457274,3951.4454057617218,1.2669177566766752,0.1,10.8,8.9,6.6000000000000005,275.4,300.0,272.6,1287.5424562731216,799.8943486236769,678.8744213667409,922.1037420878465,27000
0.03659107782691721,2.035027718782424,84.30911681747438,148.4131622314453,-233.7448276824952,1.5218361312784237,-5272.662121093757,-5272.662121093757,156.47489887237526,154.03117550659135,5273.42755029297,0.7654302498623722,0.036590835504233886,11.482606522560113,82.51520654296873,148.4131622314453,-96.59210584259036,-1.66554903293401,-3935.598914306638,-3935.598914306638,81.55290992355349,80.22018257904074,3936.766469970698,1.1675527702867996,0.036590626668184974,11.646550373077408,85.53989377975472,148.4131622314453,-97.97374818420437,0.04032859285920852,-3939.125309570319,-3939.125309570319,85.76190448379523,84.28726855087284,3940.42591235351,1.300604043096305,0.2,19.3,3.4,7.633333333333333,265.5,300.0,286.1,1103.0967249639511,776.4082561797693,615.4596743251096,831.6548851562767,28000
0.03635956070572148,1.9869475893974307,84.95640776062032,148.4131622314453,-234.25668647766125,1.701319024555385,-5280.295454101574,-5280.295454101574,158.8515271301269,156.7753501129145,5281.0268295898495,0.7313788131922472,0.036359411623328904,11.453241871833804,82.58592520904544,148.4131622314453,-98.08461123657224,-1.6531591972224442,-3939.5785676269547,-3939.5785676269547,84.46821305084234,83.68052643203738,3940.7653625488256,1.1867954684495918,0.036359263926744455,11.714199344635018,87.39657627868655,148.4131622314453,-98.57248799133284,-0.054641996204852966,-3930.0352800293012,-3930.0352800293012,85.12577303314194,83.599409996033,3931.272895263677,1.2376124780178046,0.0,12.1,11.2,7.766666666666666,300.0,300.0,300.0,1403.5597899203076,749.4993518145687,786.5651038118158,979.8747485155641,29000
0.036353199582547034,1.9525399745702776,85.75848196411151,148.4131622314453,-235.07305581665028,1.623823178201912,-5284.478309082009,-5284.478309082009,159.5994382629392,157.1101238098145,5285.1843002929745,0.7059925327152022,0.03635298664122815,11.453702496528615,82.72496578979498,148.4131622314453,-98.81276471710221,-1.6746469699591429,-3935.7720119628907,-3935.7720119628907,83.39373279571535,83.14687868118276,3936.9192033691374,1.1471917411088925,0.03635278321802618,11.797703760147094,88.04013193130471,148.4131622314453,-99.01696286773674,-0.04888566397316753,-3925.8547241210936,-3925.8547241210936,86.52888745880121,85.01629025268554,3927.1887773437516,1.33405649125576,0.1,11.0,2.9,4.666666666666667,271.3,283.3,277.2,1313.7644728128826,706.8385666317217,470.99529920062287,830.532779548409,30000
